Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
12586,442034.6169,12/21/2010 15:29:22,2551.265357,2,34,0.549844861,4.003245354,28.58329549,28.20095052,114.9324943,104.9048294,6.48499E-05,0.101467177,0,0,0
12587,442064.6319,12/21/2010 15:29:52,2581.280411,2,34,0.549844861,4.005513191,28.58788039,28.20095052,114.950854,104.9048294,9.71794E-05,0.101467177,0,0,0
12588,442094.6471,12/21/2010 15:30:22,2611.295614,2,34,0.549844861,4.007618904,28.5924653,28.20095052,114.9692236,104.9048294,3.24249E-05,0.101467177,0,0,0
12589,442124.6621,12/21/2010 15:30:52,2641.310578,2,34,0.550024807,4.009886742,28.59705022,28.20095052,114.9876031,104.9048294,6.47545E-05,0.101467177,0,0,0
12590,442154.6771,12/21/2010 15:31:22,2671.32562,2,34,0.550024807,4.011992931,28.60163518,28.20095052,115.0059928,104.9048294,6.48499E-05,0.101467177,0,0,0
12591,442184.6923,12/21/2010 15:31:52,2701.340759,2,34,0.550024807,4.014260769,28.60622019,28.20095052,115.0243929,104.9048294,6.48499E-05,0.101467177,0,0,0
12592,442214.7074,12/21/2010 15:32:22,2731.355906,2,34,0.550024807,4.016690254,28.61080516,28.20095052,115.0428031,104.9048294,9.71794E-05,0.101467177,0,0,0
12593,442244.7225,12/21/2010 15:32:52,2761.370971,2,34,0.549844861,4.018634319,28.61539015,28.20095052,115.0612237,104.9048294,6.47545E-05,0.101467177,0,0,0
12594,442274.7374,12/21/2010 15:33:22,2791.385889,2,34,0.549844861,4.021064281,28.61997511,28.20095052,115.0796549,104.9048294,6.47545E-05,0.101467177,0,0,0
12595,442304.7525,12/21/2010 15:33:52,2821.400982,2,34,0.550024807,4.023494244,28.6245601,28.20095052,115.0980966,104.9048294,6.48499E-05,0.101467177,0,0,0
12596,442334.7676,12/21/2010 15:34:22,2851.416037,2,34,0.549844861,4.025762081,28.62914508,28.20095052,115.1165491,104.9048294,6.48499E-05,0.101467177,0,0,0
12597,442364.7828,12/21/2010 15:34:52,2881.431319,2,34,0.549844861,4.028029919,28.63373006,28.20095052,115.1350125,104.9048294,6.47545E-05,0.101467177,0,0,0
12598,442394.7977,12/21/2010 15:35:22,2911.446164,2,34,0.550024807,4.030459881,28.63831494,28.20095052,115.1534864,104.9048294,6.48499E-05,0.101467177,0,0,0
12599,442424.8157,12/21/2010 15:35:52,2941.464157,2,34,0.550024807,4.033051491,28.64290036,28.20095052,115.1719736,104.9048294,9.71794E-05,0.101467177,0,0,0
12600,442454.8279,12/21/2010 15:36:22,2971.476392,2,34,0.549844861,4.035481453,28.64748489,28.20095052,115.1904684,104.9048294,9.71794E-05,0.101467177,0,0,0
12601,442484.8429,12/21/2010 15:36:52,3001.491384,2,34,0.549844861,4.03774929,28.65206986,28.20095052,115.2089762,104.9048294,3.24249E-05,0.101467177,0,0,0
12602,442514.858,12/21/2010 15:37:22,3031.506451,2,34,0.550024807,4.040341377,28.65665486,28.20095052,115.2274956,104.9048294,6.48499E-05,0.101467177,0,0,0
12603,442544.873,12/21/2010 15:37:52,3061.521524,2,34,0.549664915,4.042771339,28.66123988,28.20095052,115.2460267,104.9048294,3.24249E-05,0.101467177,0,0,0
12604,442574.8881,12/21/2010 15:38:22,3091.536577,2,34,0.549844861,4.045362949,28.66582483,28.20095052,115.2645692,104.9048294,3.24249E-05,0.101467177,0,0,0
12605,442604.9032,12/21/2010 15:38:52,3121.551645,2,34,0.549844861,4.048278809,28.67040977,28.20095052,115.2831235,104.9048294,9.71794E-05,0.101467177,0,0,0
12606,442634.9183,12/21/2010 15:39:22,3151.566828,2,34,0.550024807,4.050870895,28.67499473,28.20095052,115.3016899,104.9048294,9.72748E-05,0.101467177,0,0,0
12607,442664.9334,12/21/2010 15:39:52,3181.581847,2,34,0.549844861,4.053300381,28.67957978,28.20095052,115.3202689,104.9048294,3.23296E-05,0.101467177,0,0,0
12608,442694.9484,12/21/2010 15:40:22,3211.596856,2,34,0.549844861,4.055892467,28.68416474,28.20095052,115.3388597,104.9048294,3.24249E-05,0.101467177,0,0,0
12609,442724.9634,12/21/2010 15:40:52,3241.611924,2,34,0.549844861,4.058808327,28.68874974,28.20095052,115.3574631,104.9048294,6.47545E-05,0.101467177,0,0,0
12610,442754.9785,12/21/2010 15:41:22,3271.626991,2,34,0.550024807,4.061562061,28.69333471,28.20095052,115.3760789,104.9048294,9.71794E-05,0.101467177,0,0,0
12611,442784.9957,12/21/2010 15:41:52,3301.644137,2,34,0.550024807,4.064154148,28.69792005,28.20095052,115.3947086,104.9048294,9.71794E-05,0.101467177,0,0,0
12612,442815.0085,12/21/2010 15:42:22,3331.656991,2,34,0.549664915,4.067070007,28.70250467,28.20095052,115.413348,104.9048294,9.71794E-05,0.101467177,0,0,0
12613,442845.0237,12/21/2010 15:42:52,3361.672174,2,34,0.550204754,4.069985867,28.70708948,28.20095052,115.4320011,104.9048294,9.71794E-05,0.101467177,0,0,0
12614,442875.0388,12/21/2010 15:43:22,3391.687264,2,34,0.550024807,4.072901726,28.71167425,28.20095052,115.450667,104.9048294,9.71794E-05,0.101467177,0,0,0
12615,442905.0539,12/21/2010 15:43:52,3421.70237,2,34,0.549844861,4.075493336,28.71625895,28.20095052,115.4693458,104.9048294,6.47545E-05,0.101467177,0,0,0
12616,442935.0687,12/21/2010 15:44:22,3451.717184,2,34,0.549844861,4.078409195,28.72084374,28.20095052,115.4880381,104.9048294,6.47545E-05,0.101467177,0,0,0
12617,442965.084,12/21/2010 15:44:52,3481.732448,2,34,0.550024807,4.081325054,28.72542875,28.20095052,115.5067447,104.9048294,6.47545E-05,0.101467177,0,0,0
12618,442995.0992,12/21/2010 15:45:22,3511.747631,2,34,0.549844861,4.084240913,28.73001377,28.20095052,115.5254649,104.9048294,6.47545E-05,0.101467177,0,0,0
12619,443025.1142,12/21/2010 15:45:52,3541.762717,2,34,0.549844861,4.087318897,28.73459872,28.20095052,115.5441983,104.9048294,9.71794E-05,0.101467177,0,0,0
12620,443055.1292,12/21/2010 15:46:22,3571.777649,2,34,0.549844861,4.090396881,28.73918368,28.20095052,115.5629455,104.9048294,9.72748E-05,0.101467177,0,0,0
12621,443085.1445,12/21/2010 15:46:52,3601.792938,2,34,0.550024807,4.09331274,28.74376867,28.20095052,115.5817067,104.9048294,9.72748E-05,0.101467177,0,0,0
12622,443115.1594,12/21/2010 15:47:22,3631.807893,2,34,0.549844861,4.096390247,28.74835367,28.20095052,115.600482,104.9048294,3.24249E-05,0.101467177,0,0,0
12623,443145.1744,12/21/2010 15:47:52,3661.82289,2,34,0.549844861,4.099630356,28.75293863,28.20095052,115.6192711,104.9048294,0.000129604,0.101467177,0,0,0
12624,443175.1894,12/21/2010 15:48:23,3691.83793,2,34,0.549844861,4.102546215,28.75752362,28.20095052,115.6380746,104.9048294,9.72748E-05,0.101467177,0,0,0
12625,443205.2046,12/21/2010 15:48:53,3721.853117,2,34,0.549664915,4.105785847,28.76210863,28.20095052,115.6568927,104.9048294,9.71794E-05,0.101467177,0,0,0
12626,443235.2196,12/21/2010 15:49:23,3751.868053,2,34,0.549844861,4.108863831,28.76669356,28.20095052,115.6757249,104.9048294,6.48499E-05,0.101467177,0,0,0
12627,443265.2347,12/21/2010 15:49:53,3781.883152,2,34,0.550024807,4.112265587,28.77127855,28.20095052,115.694572,104.9048294,6.48499E-05,0.101467177,0,0,0
12628,443295.2499,12/21/2010 15:50:23,3811.898342,2,34,0.549844861,4.115505219,28.77586356,28.20095052,115.7134339,104.9048294,9.71794E-05,0.101467177,0,0,0
12629,443325.2648,12/21/2010 15:50:53,3841.913262,2,34,0.549844861,4.118745327,28.7804485,28.20095052,115.7323103,104.9048294,9.71794E-05,0.101467177,0,0,0
12630,443355.2798,12/21/2010 15:51:23,3871.928327,2,34,0.550024807,4.121984959,28.78503348,28.20095052,115.7512018,104.9048294,6.47545E-05,0.101467177,0,0,0
12631,443385.2952,12/21/2010 15:51:53,3901.943681,2,34,0.549844861,4.125225067,28.78961853,28.20095052,115.7701087,104.9048294,6.48499E-05,0.101467177,0,0,0
12632,443415.31,12/21/2010 15:52:23,3931.958494,2,34,0.549844861,4.128464699,28.79420348,28.20095052,115.7890304,104.9048294,3.24249E-05,0.101467177,0,0,0
12633,443445.3251,12/21/2010 15:52:53,3961.973549,2,34,0.549844861,4.131866455,28.79878841,28.20095052,115.8079673,104.9048294,6.47545E-05,0.101467177,0,0,0
12634,443475.3401,12/21/2010 15:53:23,3991.988603,2,34,0.549844861,4.135430336,28.80337344,28.20095052,115.82692,104.9048294,0.000129604,0.101467177,0,0,0
12635,443505.3554,12/21/2010 15:53:53,4022.003915,2,34,0.550024807,4.138669968,28.80795848,28.20095052,115.8458883,104.9048294,6.47545E-05,0.101467177,0,0,0
12636,443535.3704,12/21/2010 15:54:23,4052.018854,2,34,0.550024807,4.142072201,28.81254347,28.20095052,115.8648721,104.9048294,6.48499E-05,0.101467177,0,0,0
12637,443565.3853,12/21/2010 15:54:53,4082.033797,2,34,0.549844861,4.145473957,28.81712844,28.20095052,115.8838717,104.9048294,6.48499E-05,0.101467177,0,0,0
12638,443595.4004,12/21/2010 15:55:23,4112.048864,2,34,0.549844861,4.149037838,28.82171341,28.20095052,115.9028874,104.9048294,6.48499E-05,0.101467177,0,0,0
12639,443625.4155,12/21/2010 15:55:53,4142.06395,2,34,0.550024807,4.152601242,28.82629841,28.20095052,115.9219194,104.9048294,3.23296E-05,0.101467177,0,0,0
12640,443655.4305,12/21/2010 15:56:23,4172.078999,2,34,0.549844861,4.156165123,28.8308834,28.20095052,115.9409677,104.9048294,6.47545E-05,0.101467177,0,0,0
12641,443685.4458,12/21/2010 15:56:53,4202.094246,2,34,0.549844861,4.159729004,28.83546835,28.20095052,115.960032,104.9048294,6.47545E-05,0.101467177,0,0,0
12642,443715.4608,12/21/2010 15:57:23,4232.109279,2,34,0.549844861,4.163616657,28.8400533,28.20095052,115.9791128,104.9048294,0.000129509,0.101467177,0,0,0
12643,443745.4759,12/21/2010 15:57:53,4262.124412,2,34,0.550024807,4.16701889,28.84463825,28.20095052,115.9982103,104.9048294,9.72748E-05,0.101467177,0,0,0
12644,443775.4908,12/21/2010 15:58:23,4292.139272,2,34,0.550024807,4.170906544,28.84922315,28.20095052,116.0173242,104.9048294,0.000129604,0.101467177,0,0,0
12645,443805.5059,12/21/2010 15:58:53,4322.154341,2,34,0.549844861,4.174470425,28.85380813,28.20095052,116.0364554,104.9048294,0.000129604,0.101467177,0,0,0
12646,443835.5209,12/21/2010 15:59:23,4352.169404,2,34,0.550024807,4.178195953,28.85839319,28.20095052,116.055604,104.9048294,0.000129604,0.101467177,0,0,0
12647,443865.536,12/21/2010 15:59:53,4382.184517,2,34,0.550024807,4.182084084,28.86297839,28.20095052,116.0747703,104.9048294,0.000129604,0.101467177,0,0,0
12648,443895.5512,12/21/2010 16:00:23,4412.199701,2,34,0.550024807,4.185809612,28.86756357,28.20095052,116.0939539,104.9048294,0.000129604,0.101467177,0,0,0
12649,443925.5662,12/21/2010 16:00:53,4442.214634,2,34,0.549844861,4.189535618,28.87214881,28.20095052,116.1131553,104.9048294,9.71794E-05,0.101467177,0,0,0
12650,443955.5812,12/21/2010 16:01:23,4472.229679,2,34,0.549844861,4.193261147,28.87673391,28.20095052,116.1323737,104.9048294,6.47545E-05,0.101467177,0,0,0
12651,443985.5965,12/21/2010 16:01:53,4502.24499,2,34,0.550024807,4.197310925,28.88131895,28.20095052,116.1516097,104.9048294,9.71794E-05,0.101467177,0,0,0
12652,444004.8616,12/21/2010 16:02:12,4521.510061,2,34,0.550024807,4.200065136,28.88426179,28.20095052,116.1639654,104.9048294,0.000129604,0.101467177,0,0,0
12653,444034.8912,12/21/2010 16:02:42,30.01503176,3,34,0,4.103355885,28.88426179,28.20095052,116.1639654,104.9048294,-0.000485992,0.101467177,0,0,0
12654,444064.9064,12/21/2010 16:03:12,60.03018875,3,34,0,4.089748859,28.88426179,28.20095052,116.1639654,104.9048294,-0.000291538,0.101467177,0,0,0
12655,444094.9213,12/21/2010 16:03:42,90.04515233,3,34,0,4.081649303,28.88426179,28.20095052,116.1639654,104.9048294,-0.000129509,0.101467177,0,0,0
12656,444124.8896,12/21/2010 16:04:12,120.0133627,3,34,0,4.076141357,28.88426179,28.20095052,116.1639654,104.9048294,-0.000162029,0.101467177,0,0,0
12657,444124.8908,12/21/2010 16:04:12,2.61651E-06,4,34,1.088966966,4.200065136,28.88426179,28.20095052,116.1639654,104.9048294,0,0.101467177,0,0,0
12658,444125.4222,12/21/2010 16:04:13,0.531351242,4,34,1.038221836,4.200226784,28.8844178,28.20095052,116.1646207,104.9048294,3.23296E-05,0.101467177,0,0,0
12659,444126.8128,12/21/2010 16:04:14,1.922028173,4,34,0.987476707,4.200226784,28.88480834,28.20095052,116.166261,104.9048294,3.23296E-05,0.101467177,0,0,0
12660,444128.8753,12/21/2010 16:04:16,3.984438532,4,34,0.937451363,4.200226784,28.88535905,28.20095052,116.168574,104.9048294,3.23296E-05,0.101467177,0,0,0
12661,444131.7657,12/21/2010 16:04:19,6.874867939,4,34,0.887066126,4.200065136,28.88609073,28.20095052,116.1716472,104.9048294,-3.23296E-05,0.101467177,0,0,0
12662,444135.5188,12/21/2010 16:04:23,10.62795487,4,34,0.836860836,4.200065136,28.88698832,28.20095052,116.1754172,104.9048294,0,0.101467177,0,0,0
12663,444140.3124,12/21/2010 16:04:28,15.42156415,4,34,0.786295652,4.200065136,28.88806783,28.20095052,116.1799513,104.9048294,0,0.101467177,0,0,0
12664,444146.3905,12/21/2010 16:04:34,21.49964964,4,34,0.736270249,4.200065136,28.88935178,28.20095052,116.1853441,104.9048294,-6.47545E-05,0.101467177,0,0,0
12665,444154.2028,12/21/2010 16:04:42,29.3119948,4,34,0.686064959,4.200065136,28.89089274,28.20095052,116.1918163,104.9048294,-3.23296E-05,0.101467177,0,0,0
12666,444164.6557,12/21/2010 16:04:52,39.76492728,4,34,0.636039615,4.200065136,28.89280878,28.20095052,116.199864,104.9048294,-3.23296E-05,0.101467177,0,0,0
12667,444179.7961,12/21/2010 16:05:07,54.90525631,4,34,0.586014271,4.200065136,28.89537236,28.20095052,116.2106314,104.9048294,-3.23296E-05,0.101467177,0,0,0
12668,444204.2175,12/21/2010 16:05:32,79.32667732,4,34,0.535988867,4.200065136,28.89916362,28.20095052,116.2265552,104.9048294,0,0.101467177,0,0,0
12669,444249.951,12/21/2010 16:06:18,125.0602146,4,34,0.485963523,4.200226784,28.90562145,28.20095052,116.2536792,104.9048294,0,0.101467177,0,0,0
12670,444333.7151,12/21/2010 16:07:41,208.8242822,4,34,0.435938179,4.200065136,28.91630428,28.20095052,116.2985488,104.9048294,0,0.101467177,0,0,0
12671,444449.6506,12/21/2010 16:09:37,324.7597451,4,34,0.385732889,4.200065136,28.92951434,28.20095052,116.3540332,104.9048294,-3.23296E-05,0.101467177,0,0,0
12672,444588.5075,12/21/2010 16:11:56,463.6167119,4,34,0.335707515,4.200065136,28.94341708,28.20095052,116.4124271,104.9048294,0,0.101467177,0,0,0
12673,444754.7386,12/21/2010 16:14:42,629.8478247,4,34,0.285682172,4.200065136,28.95774408,28.20095052,116.4726024,104.9048294,0,0.101467177,0,0,0
12674,444955.3755,12/21/2010 16:18:03,830.4846717,4,34,0.235656813,4.200065136,28.97224472,28.20095052,116.5335075,104.9048294,-3.23296E-05,0.101467177,0,0,0
12675,445212.027,12/21/2010 16:22:20,1087.136197,4,34,0.185631454,4.200065136,28.98720753,28.20095052,116.5963538,104.9048294,0,0.101467177,0,0,0
12676,445567.4423,12/21/2010 16:28:15,1442.551468,4,34,0.135606095,4.200065136,29.00293782,28.20095052,116.6624236,104.9048294,-3.23296E-05,0.101467177,0,0,0
12677,446160.103,12/21/2010 16:38:08,2035.212219,4,34,0.085580744,4.199903011,29.02078388,28.20095052,116.73738,104.9048294,-6.47545E-05,0.101467177,0,0,0
12678,446999.7438,12/21/2010 16:52:07,2874.853015,4,34,0.04995117,4.200065136,29.0361383,28.20095052,116.801871,104.9048294,0,0.101467177,0,0,0
12679,447029.751,12/21/2010 16:52:38,30.01516262,5,34,0,4.190993309,29.0361383,28.20095052,116.801871,104.9048294,-6.48499E-05,0.101467177,0,0,0
12680,447059.7504,12/21/2010 16:53:08,60.0146023,5,34,0,4.189535618,29.0361383,28.20095052,116.801871,104.9048294,-6.47545E-05,0.101467177,0,0,0
12681,447059.9311,12/21/2010 16:53:08,0.187503936,6,34,0.000105761,4.189373493,29.0361383,28.20095052,116.801871,104.9048294,0,0.099843703,0,0,0
12682,447089.4551,12/21/2010 16:53:37,29.53082916,7,34,-0.55035311,4.089262486,29.0361383,28.20546358,116.801871,104.9233485,-0.000615597,0.099843703,0,0,0
12683,447119.4702,12/21/2010 16:54:07,59.54597086,7,34,-0.55035311,4.070957661,29.0361383,28.21005066,116.801871,104.9420615,-0.000421143,0.099843703,0,0,0
12684,447149.4851,12/21/2010 16:54:37,89.56081351,7,34,-0.550173163,4.058160305,29.0361383,28.21463764,116.801871,104.9607041,-0.000323963,0.099843703,0,0,0
12685,447179.5001,12/21/2010 16:55:07,119.5758943,7,34,-0.550173163,4.048440933,29.0361383,28.21922475,116.801871,104.9792962,-0.000226784,0.099843703,0,0,0
12686,447209.5153,12/21/2010 16:55:37,149.5910943,7,34,-0.550173163,4.040017128,29.0361383,28.22381193,116.801871,104.9978475,-0.000259209,0.099843703,0,0,0
12687,447239.5303,12/21/2010 16:56:08,179.6060393,7,34,-0.550173163,4.032889843,29.0361383,28.22839913,116.801871,105.0163634,-0.000194359,0.099843703,0,0,0
12688,447269.5455,12/21/2010 16:56:38,209.6212227,7,34,-0.550173163,4.026085854,29.0361383,28.23298631,116.801871,105.0348473,-0.000194454,0.099843703,0,0,0
12689,447299.5604,12/21/2010 16:57:08,239.6361542,7,34,-0.550173163,4.019768238,29.0361383,28.23757337,116.801871,105.0533008,-0.000194454,0.099843703,0,0,0
12690,447329.5755,12/21/2010 16:57:38,269.6512278,7,34,-0.550173163,4.013612747,29.0361383,28.24216072,116.801871,105.0717269,-0.000161934,0.099843703,0,0,0
12691,447359.5907,12/21/2010 16:58:08,299.6664037,7,34,-0.550173163,4.007781029,29.0361383,28.24674839,116.801871,105.0901265,-0.000161934,0.099843703,0,0,0
12692,447389.6056,12/21/2010 16:58:38,329.6813556,7,34,-0.549993217,4.00194931,29.0361383,28.25133576,116.801871,105.1084981,-0.000129604,0.099843703,0,0,0
12693,447419.6207,12/21/2010 16:59:08,359.6964315,7,34,-0.549993217,3.996441603,29.0361383,28.25592298,116.801871,105.1268428,-9.71794E-05,0.099843703,0,0,0
12694,447449.6379,12/21/2010 16:59:38,389.7136952,7,34,-0.550173163,3.99077177,29.0361383,28.26051057,116.801871,105.1451634,-0.000129604,0.099843703,0,0,0
12695,447479.6508,12/21/2010 17:00:08,419.7265884,7,34,-0.550173163,3.985426188,29.0361383,28.26509751,116.801871,105.1634564,-0.000129557,0.099843703,0,0,0
12696,447509.666,12/21/2010 17:00:38,449.7417477,7,34,-0.55035311,3.980080366,29.0361383,28.26968479,116.801871,105.181726,-9.71794E-05,0.099843703,0,0,0
12697,447539.6809,12/21/2010 17:01:08,479.7566869,7,34,-0.550173163,3.974734545,29.0361383,28.27427193,116.801871,105.1999709,-0.000162029,0.099843703,0,0,0
12698,447569.696,12/21/2010 17:01:38,509.7717878,7,34,-0.550173163,3.969712973,29.0361383,28.2788591,116.801871,105.2181921,-0.000129604,0.099843703,0,0,0
12699,447599.7112,12/21/2010 17:02:08,539.7869362,7,34,-0.55035311,3.964529276,29.0361383,28.28344631,116.801871,105.2363901,-0.000129557,0.099843703,0,0,0
12700,447629.7261,12/21/2010 17:02:38,569.8018819,7,34,-0.550173163,3.959507465,29.0361383,28.28803359,116.801871,105.2545653,-0.000129604,0.099843703,0,0,0
12701,447659.7412,12/21/2010 17:03:08,599.8169852,7,34,-0.550173163,3.954647779,29.0361383,28.29262085,116.801871,105.2727177,-0.000161982,0.099843703,0,0,0
12702,447689.7563,12/21/2010 17:03:38,629.8320423,7,34,-0.550173163,3.949787855,29.0361383,28.29720831,116.801871,105.2908485,-0.000129604,0.099843703,0,0,0
12703,447719.7714,12/21/2010 17:04:08,659.8471399,7,34,-0.55035311,3.945090294,29.0361383,28.30179584,116.801871,105.3089574,-0.000129557,0.099843703,0,0,0
12704,447749.7864,12/21/2010 17:04:38,689.8621429,7,34,-0.55035311,3.940392494,29.0361383,28.30638335,116.801871,105.3270444,-9.71794E-05,0.099843703,0,0,0
12705,447779.8014,12/21/2010 17:05:08,719.8772011,7,34,-0.550173163,3.935532808,29.0361383,28.31097081,116.801871,105.3451096,-0.000129557,0.099843703,0,0,0
12706,447809.8165,12/21/2010 17:05:38,749.8922795,7,34,-0.550173163,3.930996895,29.0361383,28.3155582,116.801871,105.3631532,-9.71794E-05,0.099843703,0,0,0
12707,447839.8316,12/21/2010 17:06:08,779.9073325,7,34,-0.550173163,3.92646122,29.0361383,28.32014545,116.801871,105.3811751,-9.71794E-05,0.099843703,0,0,0
12708,447869.8467,12/21/2010 17:06:38,809.9224401,7,34,-0.55035311,3.92176342,29.0361383,28.32473281,116.801871,105.3991766,-9.71794E-05,0.099843703,0,0,0
12709,447899.8617,12/21/2010 17:07:08,839.9374615,7,34,-0.550173163,3.917389631,29.0361383,28.32932005,116.801871,105.4171569,-0.000161982,0.099843703,0,0,0
12710,447929.8768,12/21/2010 17:07:38,869.9525431,7,34,-0.550173163,3.913015842,29.0361383,28.3339074,116.801871,105.4351171,-9.71794E-05,0.099843703,0,0,0
12711,447959.892,12/21/2010 17:08:08,899.9677716,7,34,-0.550173163,3.908642054,29.0361383,28.33849469,116.801871,105.4530568,-9.71794E-05,0.099843703,0,0,0
12712,447989.9071,12/21/2010 17:08:38,929.9828089,7,34,-0.549993217,3.904268265,29.0361383,28.34308199,116.801871,105.4709765,-6.48022E-05,0.099843703,0,0,0
12713,448019.9221,12/21/2010 17:09:08,959.997846,7,34,-0.550173163,3.899894476,29.0361383,28.34766929,116.801871,105.4888761,-9.72271E-05,0.099843703,0,0,0
12714,448049.9371,12/21/2010 17:09:38,990.0128022,7,34,-0.550173163,3.895844698,29.0361383,28.35225656,116.801871,105.506756,-6.48022E-05,0.099843703,0,0,0
12715,448079.9522,12/21/2010 17:10:08,1020.027921,7,34,-0.550173163,3.891309023,29.0361383,28.35684385,116.801871,105.5246167,-0.000129604,0.099843703,0,0,0
12716,448109.9672,12/21/2010 17:10:38,1050.042957,7,34,-0.550173163,3.887259245,29.0361383,28.36143111,116.801871,105.5424578,-6.48022E-05,0.099843703,0,0,0
12717,448139.9822,12/21/2010 17:11:08,1080.057984,7,34,-0.550173163,3.882885456,29.0361383,28.36601839,116.801871,105.5602798,-0.000129604,0.099843703,0,0,0
12718,448169.9974,12/21/2010 17:11:38,1110.073195,7,34,-0.550173163,3.878835678,29.0361383,28.37060571,116.801871,105.578083,-0.000129604,0.099843703,0,0,0
12719,448200.0124,12/21/2010 17:12:08,1140.088112,7,34,-0.550173163,3.8747859,29.0361383,28.375193,116.801871,105.5958674,-0.000129604,0.099843703,0,0,0
12720,448230.0276,12/21/2010 17:12:38,1170.103315,7,34,-0.550173163,3.870736122,29.0361383,28.37978039,116.801871,105.6136334,-0.000129557,0.099843703,0,0,0
12721,448260.0425,12/21/2010 17:13:08,1200.118279,7,34,-0.549993217,3.86684823,29.0361383,28.38436772,116.801871,105.6313808,-0.000129604,0.099843703,0,0,0
12722,448290.0576,12/21/2010 17:13:38,1230.133347,7,34,-0.55035311,3.862798452,29.0361383,28.38895501,116.801871,105.6491097,-9.71794E-05,0.099843703,0,0,0
12723,448320.0727,12/21/2010 17:14:08,1260.148451,7,34,-0.55035311,3.858910561,29.0361383,28.39354236,116.801871,105.6668208,-9.72271E-05,0.099843703,0,0,0
12724,448350.0879,12/21/2010 17:14:38,1290.163663,7,34,-0.550173163,3.855022907,29.0361383,28.3981297,116.801871,105.6845138,-9.71794E-05,0.099843703,0,0,0
12725,448380.1028,12/21/2010 17:15:08,1320.17851,7,34,-0.55035311,3.851135015,29.0361383,28.40271699,116.801871,105.702189,-6.48022E-05,0.099843703,0,0,0
12726,448410.118,12/21/2010 17:15:38,1350.193796,7,34,-0.550173163,3.847409248,29.0361383,28.40730433,116.801871,105.7198467,-6.48022E-05,0.099843703,0,0,0
12727,448440.1329,12/21/2010 17:16:08,1380.208695,7,34,-0.550173163,3.843683481,29.0361383,28.41189165,116.801871,105.737487,-6.48022E-05,0.099843703,0,0,0
12728,448470.1483,12/21/2010 17:16:38,1410.224101,7,34,-0.550173163,3.839795589,29.0361383,28.41647913,116.801871,105.7551106,-9.72271E-05,0.099843703,0,0,0
12729,448500.1632,12/21/2010 17:17:08,1440.23893,7,34,-0.55035311,3.835907936,29.0361383,28.42106642,116.801871,105.7727165,-0.000129557,0.099843703,0,0,0
12730,448530.1781,12/21/2010 17:17:38,1470.253849,7,34,-0.550173163,3.832505941,29.0361383,28.42565374,116.801871,105.7903057,-6.48022E-05,0.099843703,0,0,0
12731,448560.1931,12/21/2010 17:18:08,1500.268901,7,34,-0.55035311,3.828780174,29.0361383,28.43024113,116.801871,105.8078784,-9.72271E-05,0.099843703,0,0,0
12732,448590.2082,12/21/2010 17:18:38,1530.283973,7,34,-0.55035311,3.825216532,29.0361383,28.43482846,116.801871,105.8254343,-0.000129557,0.099843703,0,0,0
12733,448620.2233,12/21/2010 17:19:08,1560.299079,7,34,-0.55035311,3.821814537,29.0361383,28.43941585,116.801871,105.8429741,-6.48022E-05,0.099843703,0,0,0
12734,448650.2384,12/21/2010 17:19:38,1590.314112,7,34,-0.550173163,3.818250656,29.0361383,28.44400316,116.801871,105.8604974,-6.48022E-05,0.099843703,0,0,0
12735,448680.2536,12/21/2010 17:20:08,1620.329318,7,34,-0.55035311,3.814524889,29.0361383,28.44859051,116.801871,105.8780047,-0.000129604,0.099843703,0,0,0
12736,448710.2685,12/21/2010 17:20:38,1650.344256,7,34,-0.549993217,3.811285019,29.0361383,28.45317783,116.801871,105.8954957,-6.48022E-05,0.099843703,0,0,0
12737,448740.2835,12/21/2010 17:21:08,1680.359287,7,34,-0.55035311,3.807721376,29.0361383,28.45776509,116.801871,105.9129708,-9.71794E-05,0.099843703,0,0,0
12738,448770.2986,12/21/2010 17:21:38,1710.374367,7,34,-0.550173163,3.804481506,29.0361383,28.46235243,116.801871,105.9304307,-3.23772E-05,0.099843703,0,0,0
12739,448800.3138,12/21/2010 17:22:08,1740.389549,7,34,-0.550173163,3.80107975,29.0361383,28.46693982,116.801871,105.9478754,-6.48022E-05,0.099843703,0,0,0
12740,448830.3287,12/21/2010 17:22:38,1770.404485,7,34,-0.550173163,3.79783988,29.0361383,28.47152716,116.801871,105.9653049,-6.48022E-05,0.099843703,0,0,0
12741,448860.3438,12/21/2010 17:23:08,1800.419565,7,34,-0.55035311,3.79460001,29.0361383,28.47611449,116.801871,105.9827195,-6.48022E-05,0.099843703,0,0,0
12742,448890.3589,12/21/2010 17:23:38,1830.434622,7,34,-0.550533056,3.79136014,29.0361383,28.48070178,116.801871,106.0001192,-0.000129604,0.099843703,0,0,0
12743,448920.3741,12/21/2010 17:24:08,1860.44985,7,34,-0.550173163,3.78812027,29.0361383,28.48528913,116.801871,106.0175046,-0.000129604,0.099843703,0,0,0
