Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
15005,524103.5407,12/14/2010 14:17:13,4676.262786,7,38,-0.549993217,3.596484184,34.01331105,33.84519035,136.7589555,125.9912115,-6.48022E-05,0.100564755,0,0,0
15006,524133.5556,12/14/2010 14:17:43,4706.277697,7,38,-0.550173163,3.593892336,34.01331105,33.84977678,136.7589555,126.0077009,-9.72271E-05,0.100564755,0,0,0
15007,524163.5706,12/14/2010 14:18:13,4736.292698,7,38,-0.549993217,3.591462612,34.01331105,33.85436316,136.7589555,126.0241783,-3.23772E-05,0.100564755,0,0,0
15008,524193.5856,12/14/2010 14:18:43,4766.307694,7,38,-0.550173163,3.588546753,34.01331105,33.85894961,136.7589555,126.0406434,-6.48022E-05,0.100564755,0,0,0
15009,524223.6007,12/14/2010 14:19:13,4796.322708,7,38,-0.549993217,3.585630894,34.01331105,33.86353598,136.7589555,126.057095,-6.48022E-05,0.100564755,0,0,0
15010,524253.616,12/14/2010 14:19:43,4826.338002,7,38,-0.549993217,3.58255291,34.01331105,33.86812232,136.7589555,126.0735327,-9.72271E-05,0.100564755,0,0,0
15011,524283.6307,12/14/2010 14:20:13,4856.352716,7,38,-0.550173163,3.579151154,34.01331105,33.8727084,136.7589555,126.0899547,-9.71794E-05,0.100564755,0,0,0
15012,524313.6458,12/14/2010 14:20:43,4886.367827,7,38,-0.549993217,3.575749397,34.01331105,33.8772945,136.7589555,126.106361,-6.48022E-05,0.100564755,0,0,0
15013,524343.6608,12/14/2010 14:21:13,4916.382828,7,38,-0.549813271,3.571861506,34.01331105,33.88188059,136.7589555,126.1227505,-9.72271E-05,0.100564755,0,0,0
15014,524373.6757,12/14/2010 14:21:43,4946.397721,7,38,-0.549993217,3.567649841,34.01331105,33.88646669,136.7589555,126.139122,-0.000129557,0.100564755,0,0,0
15015,524403.6907,12/14/2010 14:22:14,4976.412731,7,38,-0.549993217,3.563600063,34.01331105,33.891053,136.7589555,126.1554749,-0.000129557,0.100564755,0,0,0
15016,524433.7058,12/14/2010 14:22:44,5006.427866,7,38,-0.549993217,3.558578253,34.01331105,33.89563936,136.7589555,126.171807,-0.000129604,0.100564755,0,0,0
15017,524463.7207,12/14/2010 14:23:14,5036.442758,7,38,-0.549993217,3.553394556,34.01331105,33.90022565,136.7589555,126.1881159,-0.000161982,0.100564755,0,0,0
15018,524493.7357,12/14/2010 14:23:44,5066.457735,7,38,-0.550173163,3.547562838,34.01331105,33.90481263,136.7589555,126.2044019,-0.000161982,0.100564755,0,0,0
15019,524523.7508,12/14/2010 14:24:14,5096.472881,7,38,-0.549993217,3.541407108,34.01331105,33.90939966,136.7589555,126.2206602,-0.000129604,0.100564755,0,0,0
15020,524553.7657,12/14/2010 14:24:44,5126.487778,7,38,-0.549993217,3.53411746,34.01331105,33.91398669,136.7589555,126.2368875,-0.000194407,0.100564755,0,0,0
15021,524583.7808,12/14/2010 14:25:14,5156.502858,7,38,-0.550173163,3.525856018,34.01331105,33.91857383,136.7589555,126.2530808,-0.000291586,0.100564755,0,0,0
15022,524613.7957,12/14/2010 14:25:44,5186.517769,7,38,-0.550173163,3.51710844,34.01331105,33.92316026,136.7589555,126.2692327,-0.000259161,0.100564755,0,0,0
15023,524643.8107,12/14/2010 14:26:14,5216.532791,7,38,-0.549993217,3.506902933,34.01331105,33.92774656,136.7589555,126.2853401,-0.000259161,0.100564755,0,0,0
15024,524673.8258,12/14/2010 14:26:44,5246.547814,7,38,-0.550173163,3.49507761,34.01331105,33.93233294,136.7589555,126.3013976,-0.000323963,0.100564755,0,0,0
15025,524703.8407,12/14/2010 14:27:14,5276.562783,7,38,-0.550173163,3.481632233,34.01331105,33.93691926,136.7589555,126.3173973,-0.000388765,0.100564755,0,0,0
15026,524733.8558,12/14/2010 14:27:44,5306.577803,7,38,-0.550173163,3.466243029,34.01331105,33.94150558,136.7589555,126.3333306,-0.000453568,0.100564755,0,0,0
15027,524763.8708,12/14/2010 14:28:14,5336.592811,7,38,-0.549993217,3.448423862,34.01331105,33.94609185,136.7589555,126.3491875,-0.00051837,0.100564755,0,0,0
15028,524793.8858,12/14/2010 14:28:44,5366.607809,7,38,-0.549993217,3.427526951,34.01331105,33.95067813,136.7589555,126.3649559,-0.000583172,0.100564755,0,0,0
15029,524823.9008,12/14/2010 14:29:14,5396.622813,7,38,-0.55035311,3.403228283,34.01331105,33.95526453,136.7589555,126.3806218,-0.000712776,0.100564755,0,0,0
15030,524853.9158,12/14/2010 14:29:44,5426.637829,7,38,-0.550173163,3.374879837,34.01331105,33.95985083,136.7589555,126.3961671,-0.000809956,0.100564755,0,0,0
15031,524883.9308,12/14/2010 14:30:14,5456.652857,7,38,-0.549993217,3.341347456,34.01331105,33.96443719,136.7589555,126.4115707,-0.00093956,0.100564755,0,0,0
15032,524913.9459,12/14/2010 14:30:44,5486.667957,7,38,-0.549993217,3.301011562,34.01331105,33.9690235,136.7589555,126.4268053,-0.001166344,0.100564755,0,0,0
15033,524943.9608,12/14/2010 14:31:14,5516.682859,7,38,-0.549993217,3.252414227,34.01331105,33.9736098,136.7589555,126.441837,-0.001393127,0.100564755,0,0,0
15034,524973.976,12/14/2010 14:31:44,5546.698071,7,38,-0.550173163,3.192477226,34.01331105,33.97819612,136.7589555,126.4566214,-0.001749516,0.100564755,0,0,0
15035,525003.9909,12/14/2010 14:32:14,5576.712919,7,38,-0.550173163,3.116503239,34.01331105,33.98278235,136.7589555,126.4710963,-0.00223546,0.100564755,0,0,0
15036,525032.7402,12/14/2010 14:32:43,5605.462278,7,38,-0.549993217,3.016230345,34.01331105,33.98717533,136.7589555,126.4845794,-0.003239822,0.100564755,0,0,0
15037,525054.9273,12/14/2010 14:33:05,5627.649331,7,38,-0.550173163,2.915957451,34.01331105,33.9905656,136.7589555,126.4946407,-0.003887844,0.100564755,0,0,0
15038,525074.505,12/14/2010 14:33:24,5647.227027,7,38,-0.55035311,2.815846682,34.01331105,33.99355704,136.7589555,126.5032162,-0.004211807,0.100564755,0,0,0
15039,525093.6765,12/14/2010 14:33:44,5666.398522,7,38,-0.549993217,2.715735912,34.01331105,33.99648649,136.7589555,126.5113181,-0.00411458,0.100564755,0,0,0
15040,525096.8795,12/14/2010 14:33:47,5669.601581,7,38,-0.550173163,2.6995368,34.01331105,33.99697594,136.7589555,126.5126434,-0.004082203,0.100564755,0,0,0
15041,525156.9216,12/14/2010 14:34:47,60.0142796,8,38,0,3.366294146,34.01331105,33.99697594,136.7589555,126.5126434,0.001393127,0.100564755,0,0,0
15042,525157.091,12/14/2010 14:34:47,0.187488112,9,38,0.000285709,3.36645627,34.01331106,33.99697594,136.7589555,126.5126434,0,0.101375766,0,0,0
15043,525161.9191,12/14/2010 14:34:52,5.015534896,9,38,-0.002053607,3.374555826,34.01331106,33.99697868,136.7589555,126.5126527,0.001036739,0.101375766,0,0,0
15044,525191.9474,12/14/2010 14:35:22,30.01478801,1,39,0,3.412299871,34.01331106,33.99697868,136.7589555,126.5126527,0.000809956,0.101375766,0,0,0
15045,525221.9624,12/14/2010 14:35:52,60.02979353,1,39,0,3.438056469,34.01331106,33.99697868,136.7589555,126.5126527,0.000615549,0.101375766,0,0,0
15046,525251.9775,12/14/2010 14:36:22,90.04494819,1,39,0,3.457495451,34.01331106,33.99697868,136.7589555,126.5126527,0.000453568,0.101375766,0,0,0
15047,525281.9455,12/14/2010 14:36:52,120.0129505,1,39,0,3.472722769,34.01331106,33.99697868,136.7589555,126.5126527,0.000324011,0.101375766,0,0,0
15048,525311.9765,12/14/2010 14:37:22,30.01499932,2,39,0.549844861,3.691087484,34.0178967,33.99697868,136.7757051,126.5126527,0.001555157,0.101375766,0,0,0
15049,525341.9915,12/14/2010 14:37:52,60.02999821,2,39,0.550024807,3.734015226,34.02248246,33.99697868,136.7927382,126.5126527,0.00093956,0.101375766,0,0,0
15050,525372.0065,12/14/2010 14:38:22,90.04502527,2,39,0.550024807,3.76139164,34.02706816,33.99697868,136.8099277,126.5126527,0.000615549,0.101375766,0,0,0
15051,525402.0218,12/14/2010 14:38:52,120.06026,2,39,0.550024807,3.781316757,34.03165389,33.99697868,136.8272247,126.5126527,0.00042119,0.101375766,0,0,0
15052,525432.0366,12/14/2010 14:39:22,150.0750643,2,39,0.549844861,3.795733929,34.03623961,33.99697868,136.8445998,126.5126527,0.000356388,0.101375766,0,0,0
15053,525462.0516,12/14/2010 14:39:52,180.0900609,2,39,0.550024807,3.806101322,34.04082541,33.99697868,136.8620315,126.5126527,0.000226784,0.101375766,0,0,0
15054,525492.0665,12/14/2010 14:40:22,210.1050401,2,39,0.550024807,3.813877106,34.04541122,33.99697868,136.8795047,126.5126527,0.000162029,0.101375766,0,0,0
15055,525522.0815,12/14/2010 14:40:52,240.12004,2,39,0.549844861,3.820680618,34.049997,33.99697868,136.8970108,126.5126527,0.000161982,0.101375766,0,0,0
15056,525552.0966,12/14/2010 14:41:22,270.1350598,2,39,0.549844861,3.826350451,34.05458276,33.99697868,136.9145452,126.5126527,9.72271E-05,0.101375766,0,0,0
15057,525582.112,12/14/2010 14:41:52,300.1504874,2,39,0.550024807,3.831858158,34.05916853,33.99697868,136.9321052,126.5126527,0.000129604,0.101375766,0,0,0
15058,525612.1266,12/14/2010 14:42:22,330.1650972,2,39,0.550024807,3.83687973,34.06375422,33.99697868,136.9496886,126.5126527,0.000161982,0.101375766,0,0,0
15059,525642.1416,12/14/2010 14:42:52,360.180068,2,39,0.550024807,3.84157753,34.06833999,33.99697868,136.9672945,126.5126527,0.000129604,0.101375766,0,0,0
15060,525672.1566,12/14/2010 14:43:22,390.1950953,2,39,0.550204754,3.846113443,34.07292576,33.99697868,136.9849213,126.5126527,0.000162029,0.101375766,0,0,0
15061,525702.1716,12/14/2010 14:43:52,420.210086,2,39,0.550024807,3.850163221,34.07751148,33.99697868,137.0025678,126.5126527,6.48022E-05,0.101375766,0,0,0
15062,525732.1866,12/14/2010 14:44:22,450.2251386,2,39,0.549844861,3.854374886,34.08209731,33.99697868,137.0202337,126.5126527,0.000129604,0.101375766,0,0,0
15063,525762.2016,12/14/2010 14:44:52,480.2400988,2,39,0.550024807,3.858100653,34.08668309,33.99697868,137.0379177,126.5126527,6.48022E-05,0.101375766,0,0,0
15064,525792.2167,12/14/2010 14:45:23,510.2552444,2,39,0.550204754,3.861988544,34.09126885,33.99697868,137.0556192,126.5126527,9.71794E-05,0.101375766,0,0,0
15065,525822.2318,12/14/2010 14:45:53,540.2702686,2,39,0.550024807,3.865714312,34.09585459,33.99697868,137.0733376,126.5126527,9.71794E-05,0.101375766,0,0,0
15066,525852.2466,12/14/2010 14:46:23,570.2851174,2,39,0.550204754,3.869116068,34.10044028,33.99697868,137.0910723,126.5126527,9.71794E-05,0.101375766,0,0,0
15067,525882.2616,12/14/2010 14:46:53,600.3001257,2,39,0.550024807,3.872679949,34.10502606,33.99697868,137.1088233,126.5126527,9.71794E-05,0.101375766,0,0,0
15068,525912.2766,12/14/2010 14:47:23,630.3151449,2,39,0.550024807,3.875919819,34.10961187,33.99697868,137.1265899,126.5126527,9.71794E-05,0.101375766,0,0,0
15069,525942.2917,12/14/2010 14:47:53,660.33017,2,39,0.550024807,3.879159689,34.11419765,33.99697868,137.1443716,126.5126527,6.48022E-05,0.101375766,0,0,0
15070,525972.3067,12/14/2010 14:48:23,690.3451595,2,39,0.550024807,3.882399559,34.11878351,33.99697868,137.1621683,126.5126527,6.48022E-05,0.101375766,0,0,0
15071,526002.3216,12/14/2010 14:48:53,720.3601536,2,39,0.550024807,3.88531518,34.1233693,33.99697868,137.1799789,126.5126527,9.71794E-05,0.101375766,0,0,0
15072,526032.3367,12/14/2010 14:49:23,750.3751926,2,39,0.550204754,3.888393164,34.12795515,33.99697868,137.1978034,126.5126527,6.48022E-05,0.101375766,0,0,0
15073,526062.3517,12/14/2010 14:49:53,780.3901702,2,39,0.549844861,3.890985012,34.13254094,33.99697868,137.215641,126.5126527,6.48022E-05,0.101375766,0,0,0
15074,526092.3668,12/14/2010 14:50:23,810.4053472,2,39,0.550024807,3.893900871,34.1371268,33.99697868,137.2334915,126.5126527,9.71794E-05,0.101375766,0,0,0
15075,526122.3817,12/14/2010 14:50:53,840.4201928,2,39,0.549844861,3.896330833,34.1417126,33.99697868,137.251354,126.5126527,3.24249E-05,0.101375766,0,0,0
15076,526152.3968,12/14/2010 14:51:23,870.4353288,2,39,0.550204754,3.898922682,34.14629849,33.99697868,137.2692283,126.5126527,6.48022E-05,0.101375766,0,0,0
15077,526182.4118,12/14/2010 14:51:53,900.4503324,2,39,0.550204754,3.901352406,34.15088421,33.99697868,137.2871129,126.5126527,9.71794E-05,0.101375766,0,0,0
15078,526212.4267,12/14/2010 14:52:23,930.4652117,2,39,0.550024807,3.903458357,34.15547,33.99697868,137.3050085,126.5126527,6.48022E-05,0.101375766,0,0,0
15079,526242.4417,12/14/2010 14:52:53,960.4802331,2,39,0.550024807,3.905726194,34.16005576,33.99697868,137.3229141,126.5126527,6.48022E-05,0.101375766,0,0,0
15080,526272.4569,12/14/2010 14:53:23,990.4954067,2,39,0.549844861,3.907670021,34.16464158,33.99697868,137.3408299,126.5126527,3.23772E-05,0.101375766,0,0,0
15081,526302.4718,12/14/2010 14:53:53,1020.510349,2,39,0.550204754,3.909775972,34.16922732,33.99697868,137.3587546,126.5126527,9.71794E-05,0.101375766,0,0,0
15082,526332.4867,12/14/2010 14:54:23,1050.525253,2,39,0.550024807,3.911720037,34.17381301,33.99697868,137.3766883,126.5126527,0,0.101375766,0,0,0
15083,526362.5021,12/14/2010 14:54:53,1080.540583,2,39,0.550024807,3.913663864,34.17839879,33.99697868,137.3946312,126.5126527,6.48022E-05,0.101375766,0,0,0
15084,526392.5038,12/14/2010 14:55:23,1110.542287,2,39,0.549844861,3.91528368,34.18298254,33.99697868,137.4125747,126.5126527,0,0.101375766,0,0,0
15085,526422.5162,12/14/2010 14:55:53,1140.55469,2,39,0.549844861,3.917227745,34.18756786,33.99697868,137.4305329,126.5126527,3.24249E-05,0.101375766,0,0,0
15086,526452.5311,12/14/2010 14:56:23,1170.56964,2,39,0.550024807,3.919171572,34.19215359,33.99697868,137.4485009,126.5126527,6.48022E-05,0.101375766,0,0,0
15087,526482.5461,12/14/2010 14:56:53,1200.584644,2,39,0.550204754,3.920953512,34.19673928,33.99697868,137.466477,126.5126527,3.24249E-05,0.101375766,0,0,0
15088,526512.5611,12/14/2010 14:57:23,1230.599648,2,39,0.549844861,3.922735453,34.20132505,33.99697868,137.4844616,126.5126527,6.48022E-05,0.101375766,0,0,0
15089,526542.5763,12/14/2010 14:57:53,1260.6148,2,39,0.549844861,3.924355268,34.20591082,33.99697868,137.5024543,126.5126527,0,0.101375766,0,0,0
15090,526572.5913,12/14/2010 14:58:23,1290.629766,2,39,0.550204754,3.926299095,34.21049651,33.99697868,137.5204547,126.5126527,6.48022E-05,0.101375766,0,0,0
15091,526602.6062,12/14/2010 14:58:53,1320.644672,2,39,0.550204754,3.928081036,34.21508218,33.99697868,137.5384632,126.5126527,6.48022E-05,0.101375766,0,0,0
15092,526632.6213,12/14/2010 14:59:23,1350.659775,2,39,0.550024807,3.92970109,34.21966791,33.99697868,137.5564798,126.5126527,6.48022E-05,0.101375766,0,0,0
15093,526662.6362,12/14/2010 14:59:53,1380.674688,2,39,0.550024807,3.931482792,34.22425356,33.99697868,137.5745042,126.5126527,6.47545E-05,0.101375766,0,0,0
15094,526692.6512,12/14/2010 15:00:23,1410.689668,2,39,0.550204754,3.933426857,34.22883925,33.99697868,137.5925369,126.5126527,6.48022E-05,0.101375766,0,0,0
15095,526722.6663,12/14/2010 15:00:53,1440.704806,2,39,0.550024807,3.935046673,34.23342507,33.99697868,137.6105781,126.5126527,6.48022E-05,0.101375766,0,0,0
15096,526752.6812,12/14/2010 15:01:23,1470.719685,2,39,0.550024807,3.936828613,34.23801075,33.99697868,137.6286268,126.5126527,6.48022E-05,0.101375766,0,0,0
15097,526782.6962,12/14/2010 15:01:53,1500.734709,2,39,0.550024807,3.938448429,34.2425965,33.99697868,137.646684,126.5126527,0,0.101375766,0,0,0
15098,526812.7113,12/14/2010 15:02:23,1530.749842,2,39,0.550024807,3.940392494,34.24718226,33.99697868,137.6647492,126.5126527,6.48022E-05,0.101375766,0,0,0
15099,526842.7262,12/14/2010 15:02:53,1560.764705,2,39,0.550204754,3.942174435,34.25176795,33.99697868,137.6828222,126.5126527,6.48022E-05,0.101375766,0,0,0
15100,526872.7413,12/14/2010 15:03:23,1590.779841,2,39,0.550024807,3.94379425,34.25635376,33.99697868,137.7009039,126.5126527,3.23772E-05,0.101375766,0,0,0
15101,526902.7563,12/14/2010 15:03:53,1620.794854,2,39,0.550024807,3.945738077,34.26093955,33.99697868,137.7189935,126.5126527,6.48022E-05,0.101375766,0,0,0
15102,526932.7714,12/14/2010 15:04:23,1650.80995,2,39,0.550024807,3.947520018,34.26552533,33.99697868,137.7370912,126.5126527,3.23772E-05,0.101375766,0,0,0
15103,526962.7862,12/14/2010 15:04:53,1680.824738,2,39,0.550024807,3.949301958,34.27011106,33.99697868,137.7551969,126.5126527,6.48022E-05,0.101375766,0,0,0
15104,526992.8013,12/14/2010 15:05:23,1710.839841,2,39,0.550024807,3.950922012,34.27469686,33.99697868,137.7733108,126.5126527,6.48022E-05,0.101375766,0,0,0
15105,527022.8163,12/14/2010 15:05:53,1740.854772,2,39,0.549844861,3.952703714,34.27928255,33.99697868,137.7914325,126.5126527,6.48022E-05,0.101375766,0,0,0
15106,527052.8314,12/14/2010 15:06:23,1770.869886,2,39,0.550204754,3.954485655,34.28386829,33.99697868,137.8095624,126.5126527,6.48022E-05,0.101375766,0,0,0
15107,527082.8463,12/14/2010 15:06:53,1800.884768,2,39,0.549844861,3.956105709,34.28845406,33.99697868,137.8277005,126.5126527,3.24249E-05,0.101375766,0,0,0
15108,527112.8613,12/14/2010 15:07:23,1830.899776,2,39,0.549844861,3.95788765,34.2930398,33.99697868,137.8458465,126.5126527,3.24249E-05,0.101375766,0,0,0
15109,527142.8763,12/14/2010 15:07:53,1860.914809,2,39,0.549844861,3.959669352,34.29762561,33.99697868,137.8640008,126.5126527,3.23772E-05,0.101375766,0,0,0
15110,527172.8913,12/14/2010 15:08:23,1890.929792,2,39,0.550024807,3.961451292,34.30221141,33.99697868,137.8821631,126.5126527,6.48022E-05,0.101375766,0,0,0
15111,527202.9063,12/14/2010 15:08:53,1920.944803,2,39,0.550024807,3.963071346,34.30679721,33.99697868,137.9003334,126.5126527,3.24249E-05,0.101375766,0,0,0
15112,527232.9213,12/14/2010 15:09:23,1950.959825,2,39,0.550024807,3.965015173,34.31138302,33.99697868,137.9185118,126.5126527,6.48022E-05,0.101375766,0,0,0
15113,527262.9363,12/14/2010 15:09:53,1980.97483,2,39,0.550024807,3.966797113,34.3159688,33.99697868,137.9366981,126.5126527,6.48022E-05,0.101375766,0,0,0
15114,527292.9513,12/14/2010 15:10:23,2010.989827,2,39,0.550024807,3.968579054,34.32055454,33.99697868,137.9548923,126.5126527,9.72271E-05,0.101375766,0,0,0
15115,527322.9663,12/14/2010 15:10:53,2041.004828,2,39,0.550024807,3.970036983,34.32514029,33.99697868,137.9730946,126.5126527,3.24249E-05,0.101375766,0,0,0
15116,527352.9819,12/14/2010 15:11:23,2071.020396,2,39,0.550024807,3.971818924,34.3297261,33.99697868,137.991305,126.5126527,6.48022E-05,0.101375766,0,0,0
15117,527382.9964,12/14/2010 15:11:53,2101.034875,2,39,0.549844861,3.97343874,34.33431169,33.99697868,138.0095227,126.5126527,0,0.101375766,0,0,0
15118,527413.0114,12/14/2010 15:12:23,2131.049857,2,39,0.549664915,3.97522068,34.33889735,33.99697868,138.0277487,126.5126527,0,0.101375766,0,0,0
15119,527443.0264,12/14/2010 15:12:53,2161.064884,2,39,0.549844861,3.977164507,34.34348247,33.99697868,138.0459806,126.5126527,3.23772E-05,0.101375766,0,0,0
15120,527473.0414,12/14/2010 15:13:23,2191.079868,2,39,0.549844861,3.978946447,34.34806774,33.99697868,138.0642212,126.5126527,3.23772E-05,0.101375766,0,0,0
15121,527503.0565,12/14/2010 15:13:53,2221.095011,2,39,0.550024807,3.980404377,34.35265356,33.99697868,138.0824722,126.5126527,0,0.101375766,0,0,0
15122,527533.0714,12/14/2010 15:14:23,2251.109896,2,39,0.550024807,3.982510328,34.3572392,33.99697868,138.1007305,126.5126527,0,0.101375766,0,0,0
15123,527563.0865,12/14/2010 15:14:53,2281.125024,2,39,0.550204754,3.984616041,34.36182488,33.99697868,138.1189976,126.5126527,9.71794E-05,0.101375766,0,0,0
15124,527593.1014,12/14/2010 15:15:23,2311.13991,2,39,0.550024807,3.986236095,34.36641054,33.99697868,138.1372729,126.5126527,0,0.101375766,0,0,0
15125,527623.1166,12/14/2010 15:15:53,2341.155059,2,39,0.549844861,3.988179922,34.37099621,33.99697868,138.1555566,126.5126527,6.48022E-05,0.101375766,0,0,0
15126,527653.1314,12/14/2010 15:16:23,2371.169942,2,39,0.549844861,3.989799976,34.37558182,33.99697868,138.1738485,126.5126527,3.24249E-05,0.101375766,0,0,0
15127,527683.1465,12/14/2010 15:16:53,2401.185049,2,39,0.549844861,3.991743803,34.38016748,33.99697868,138.192149,126.5126527,3.24249E-05,0.101375766,0,0,0
15128,527713.1614,12/14/2010 15:17:23,2431.199932,2,39,0.550024807,3.99368763,34.38475305,33.99697868,138.2104577,126.5126527,3.23772E-05,0.101375766,0,0,0
15129,527743.1764,12/14/2010 15:17:54,2461.214954,2,39,0.549844861,3.99546957,34.38933871,33.99697868,138.2287755,126.5126527,3.23772E-05,0.101375766,0,0,0
15130,527773.1916,12/14/2010 15:18:24,2491.230125,2,39,0.550024807,3.997251511,34.39392439,33.99697868,138.247102,126.5126527,0,0.101375766,0,0,0
15131,527803.2066,12/14/2010 15:18:54,2521.24512,2,39,0.550024807,3.999357462,34.39851004,33.99697868,138.2654372,126.5126527,6.48022E-05,0.101375766,0,0,0
15132,527833.2216,12/14/2010 15:19:24,2551.260096,2,39,0.550024807,4.001139164,34.40309567,33.99697868,138.2837813,126.5126527,3.23296E-05,0.101375766,0,0,0
15133,527863.2365,12/14/2010 15:19:54,2581.274998,2,39,0.549844861,4.003245354,34.40768125,33.99697868,138.302134,126.5126527,6.48499E-05,0.101375766,0,0,0
15134,527893.2516,12/14/2010 15:20:24,2611.290096,2,39,0.549844861,4.005188942,34.41226681,33.99697868,138.3204957,126.5126527,6.47545E-05,0.101375766,0,0,0
15135,527923.2665,12/14/2010 15:20:54,2641.304993,2,39,0.550024807,4.007295132,34.41685249,33.99697868,138.3388671,126.5126527,6.48499E-05,0.101375766,0,0,0
15136,527953.2815,12/14/2010 15:21:24,2671.32,2,39,0.550024807,4.00923872,34.4214381,33.99697868,138.3572476,126.5126527,6.47545E-05,0.101375766,0,0,0
15137,527983.2965,12/14/2010 15:21:54,2701.335041,2,39,0.549844861,4.01134491,34.42602376,33.99697868,138.3756376,126.5126527,6.48499E-05,0.101375766,0,0,0
15138,528013.3116,12/14/2010 15:22:24,2731.350144,2,39,0.550024807,4.013288498,34.43060943,33.99697868,138.394037,126.5126527,0,0.101375766,0,0,0
15139,528043.3265,12/14/2010 15:22:54,2761.365025,2,39,0.550024807,4.015394688,34.43519503,33.99697868,138.4124458,126.5126527,3.24249E-05,0.101375766,0,0,0
15140,528073.3416,12/14/2010 15:23:24,2791.380063,2,39,0.550024807,4.017662525,34.43978072,33.99697868,138.4308645,126.5126527,3.24249E-05,0.101375766,0,0,0
15141,528103.3566,12/14/2010 15:23:54,2821.395058,2,39,0.550024807,4.019768238,34.44436627,33.99697868,138.4492924,126.5126527,6.47545E-05,0.101375766,0,0,0
15142,528133.3715,12/14/2010 15:24:24,2851.41005,2,39,0.550024807,4.021874428,34.44895189,33.99697868,138.4677305,126.5126527,6.48499E-05,0.101375766,0,0,0
15143,528163.3866,12/14/2010 15:24:54,2881.425118,2,39,0.550024807,4.024142265,34.45353747,33.99697868,138.4861783,126.5126527,6.48499E-05,0.101375766,0,0,0
15144,528193.4016,12/14/2010 15:25:24,2911.440063,2,39,0.550024807,4.026410103,34.45812306,33.99697868,138.5046364,126.5126527,6.48499E-05,0.101375766,0,0,0
15145,528223.4166,12/14/2010 15:25:54,2941.455087,2,39,0.549844861,4.02867794,34.4627087,33.99697868,138.5231051,126.5126527,6.48499E-05,0.101375766,0,0,0
15146,528253.4316,12/14/2010 15:26:24,2971.470082,2,39,0.550024807,4.030945778,34.46729429,33.99697868,138.5415838,126.5126527,6.48499E-05,0.101375766,0,0,0
15147,528283.4466,12/14/2010 15:26:54,3001.485105,2,39,0.550024807,4.033213615,34.47187988,33.99697868,138.5600731,126.5126527,9.71794E-05,0.101375766,0,0,0
15148,528313.4616,12/14/2010 15:27:24,3031.500108,2,39,0.550024807,4.035643578,34.47646552,33.99697868,138.5785731,126.5126527,0.000129604,0.101375766,0,0,0
15149,528343.4767,12/14/2010 15:27:54,3061.515174,2,39,0.550024807,4.037911415,34.4810511,33.99697868,138.5970837,126.5126527,9.71794E-05,0.101375766,0,0,0
15150,528373.4916,12/14/2010 15:28:24,3091.530154,2,39,0.549844861,4.040179253,34.48563669,33.99697868,138.6156053,126.5126527,3.24249E-05,0.101375766,0,0,0
15151,528403.5066,12/14/2010 15:28:54,3121.545146,2,39,0.550024807,4.042609215,34.49022236,33.99697868,138.6341382,126.5126527,6.48499E-05,0.101375766,0,0,0
15152,528433.5216,12/14/2010 15:29:24,3151.560135,2,39,0.550024807,4.045039177,34.49480793,33.99697868,138.6526817,126.5126527,3.24249E-05,0.101375766,0,0,0
15153,528463.5368,12/14/2010 15:29:54,3181.57529,2,39,0.550024807,4.047630787,34.49939356,33.99697868,138.6712368,126.5126527,6.47545E-05,0.101375766,0,0,0
15154,528493.5517,12/14/2010 15:30:24,3211.590189,2,39,0.550204754,4.050060749,34.50397916,33.99697868,138.6898031,126.5126527,6.47545E-05,0.101375766,0,0,0
15155,528523.5667,12/14/2010 15:30:54,3241.605174,2,39,0.550024807,4.052652836,34.50856475,33.99697868,138.7083809,126.5126527,6.48499E-05,0.101375766,0,0,0
15156,528553.5818,12/14/2010 15:31:24,3271.620294,2,39,0.550024807,4.055244446,34.51315045,33.99697868,138.7269706,126.5126527,9.71794E-05,0.101375766,0,0,0
15157,528583.5967,12/14/2010 15:31:54,3301.635207,2,39,0.550024807,4.057674408,34.51773603,33.99697868,138.7455718,126.5126527,3.24249E-05,0.101375766,0,0,0
15158,528613.6117,12/14/2010 15:32:24,3331.650192,2,39,0.549844861,4.060266018,34.52232171,33.99697868,138.7641851,126.5126527,6.47545E-05,0.101375766,0,0,0
15159,528643.6267,12/14/2010 15:32:54,3361.665203,2,39,0.550024807,4.063020229,34.52690739,33.99697868,138.7828106,126.5126527,6.48499E-05,0.101375766,0,0,0
15160,528673.6418,12/14/2010 15:33:24,3391.680334,2,39,0.549844861,4.065450191,34.5314931,33.99697868,138.8014478,126.5126527,6.48499E-05,0.101375766,0,0,0
15161,528703.6567,12/14/2010 15:33:54,3421.695236,2,39,0.550024807,4.068203926,34.53607868,33.99697868,138.8200967,126.5126527,6.48499E-05,0.101375766,0,0,0
15162,528733.672,12/14/2010 15:34:24,3451.710473,2,39,0.550204754,4.070957661,34.54066434,33.99697868,138.8387584,126.5126527,9.71794E-05,0.101375766,0,0,0
